areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E06000023,"Bristol, City of",ltla,2021-07-20,70_74,16541.0,15230.0,3.0,15438.0,0.0,15230.0,3.0,93.3,92.1,92.1
E06000023,"Bristol, City of",ltla,2021-07-20,75_79,11597.0,10802.0,0.0,10929.0,3.0,10802.0,0.0,94.2,93.1,93.1
E06000023,"Bristol, City of",ltla,2021-07-20,80_84,8170.0,7683.0,1.0,7769.0,0.0,7683.0,1.0,95.1,94.0,94.0
E06000023,"Bristol, City of",ltla,2021-07-20,85_89,5082.0,4769.0,2.0,4835.0,0.0,4769.0,2.0,95.1,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-20,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-19,12_15,21429.0,11.0,0.0,32.0,1.0,11.0,0.0,0.1,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-19,16_17,10246.0,593.0,1.0,1577.0,10.0,593.0,1.0,15.4,5.8,5.8
E06000023,"Bristol, City of",ltla,2021-07-19,18_24,64118.0,10023.0,33.0,38230.0,216.0,10023.0,33.0,59.6,15.6,15.6
E06000023,"Bristol, City of",ltla,2021-07-19,25_29,53733.0,10235.0,36.0,33084.0,111.0,10235.0,36.0,61.6,19.0,19.0
E06000023,"Bristol, City of",ltla,2021-07-19,30_34,53347.0,12210.0,62.0,34679.0,68.0,12210.0,62.0,65.0,22.9,22.9
E06000023,"Bristol, City of",ltla,2021-07-19,35_39,46028.0,14588.0,233.0,31198.0,39.0,14588.0,233.0,67.8,31.7,31.7
E06000023,"Bristol, City of",ltla,2021-07-19,40_44,37477.0,20336.0,192.0,27227.0,21.0,20336.0,192.0,72.6,54.3,54.3
E06000023,"Bristol, City of",ltla,2021-07-19,45_49,31558.0,20894.0,183.0,24564.0,12.0,20894.0,183.0,77.8,66.2,66.2
E06000023,"Bristol, City of",ltla,2021-07-19,50_54,29502.0,23210.0,15.0,24525.0,4.0,23210.0,15.0,83.1,78.7,78.7
E06000023,"Bristol, City of",ltla,2021-07-19,55_59,27535.0,22574.0,6.0,23692.0,3.0,22574.0,6.0,86.0,82.0,82.0
E06000023,"Bristol, City of",ltla,2021-07-19,60_64,22133.0,18797.0,3.0,19608.0,4.0,18797.0,3.0,88.6,84.9,84.9
E06000023,"Bristol, City of",ltla,2021-07-19,65_69,17964.0,15954.0,2.0,16321.0,0.0,15954.0,2.0,90.9,88.8,88.8
E06000023,"Bristol, City of",ltla,2021-07-19,70_74,16541.0,15227.0,0.0,15438.0,0.0,15227.0,0.0,93.3,92.1,92.1
E06000023,"Bristol, City of",ltla,2021-07-19,75_79,11597.0,10802.0,1.0,10926.0,0.0,10802.0,1.0,94.2,93.1,93.1
E06000023,"Bristol, City of",ltla,2021-07-19,80_84,8170.0,7682.0,0.0,7769.0,0.0,7682.0,0.0,95.1,94.0,94.0
E06000023,"Bristol, City of",ltla,2021-07-19,85_89,5082.0,4767.0,0.0,4835.0,1.0,4767.0,0.0,95.1,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-19,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-18,12_15,21429.0,11.0,0.0,31.0,1.0,11.0,0.0,0.1,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-18,16_17,10246.0,592.0,4.0,1567.0,16.0,592.0,4.0,15.3,5.8,5.8
E06000023,"Bristol, City of",ltla,2021-07-18,18_24,64118.0,9990.0,49.0,38014.0,187.0,9990.0,49.0,59.3,15.6,15.6
E06000023,"Bristol, City of",ltla,2021-07-18,25_29,53733.0,10199.0,23.0,32973.0,75.0,10199.0,23.0,61.4,19.0,19.0
E06000023,"Bristol, City of",ltla,2021-07-18,30_34,53347.0,12148.0,41.0,34611.0,40.0,12148.0,41.0,64.9,22.8,22.8
E06000023,"Bristol, City of",ltla,2021-07-18,35_39,46028.0,14355.0,84.0,31159.0,26.0,14355.0,84.0,67.7,31.2,31.2
E06000023,"Bristol, City of",ltla,2021-07-18,40_44,37477.0,20144.0,39.0,27206.0,14.0,20144.0,39.0,72.6,53.8,53.8
E06000023,"Bristol, City of",ltla,2021-07-18,45_49,31558.0,20711.0,90.0,24552.0,11.0,20711.0,90.0,77.8,65.6,65.6
E06000023,"Bristol, City of",ltla,2021-07-18,50_54,29502.0,23195.0,5.0,24521.0,3.0,23195.0,5.0,83.1,78.6,78.6
E06000023,"Bristol, City of",ltla,2021-07-18,55_59,27535.0,22568.0,0.0,23689.0,4.0,22568.0,0.0,86.0,82.0,82.0
E06000023,"Bristol, City of",ltla,2021-07-18,60_64,22133.0,18794.0,1.0,19604.0,6.0,18794.0,1.0,88.6,84.9,84.9
E06000023,"Bristol, City of",ltla,2021-07-18,65_69,17964.0,15952.0,0.0,16321.0,0.0,15952.0,0.0,90.9,88.8,88.8
E06000023,"Bristol, City of",ltla,2021-07-18,70_74,16541.0,15227.0,0.0,15438.0,0.0,15227.0,0.0,93.3,92.1,92.1
E06000023,"Bristol, City of",ltla,2021-07-18,75_79,11597.0,10801.0,0.0,10926.0,0.0,10801.0,0.0,94.2,93.1,93.1
E06000023,"Bristol, City of",ltla,2021-07-18,80_84,8170.0,7682.0,0.0,7769.0,0.0,7682.0,0.0,95.1,94.0,94.0
E06000023,"Bristol, City of",ltla,2021-07-18,85_89,5082.0,4767.0,0.0,4834.0,0.0,4767.0,0.0,95.1,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-18,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-17,12_15,21429.0,11.0,0.0,30.0,0.0,11.0,0.0,0.1,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-17,16_17,10246.0,588.0,11.0,1551.0,27.0,588.0,11.0,15.1,5.7,5.7
E06000023,"Bristol, City of",ltla,2021-07-17,18_24,64118.0,9941.0,237.0,37827.0,320.0,9941.0,237.0,59.0,15.5,15.5
E06000023,"Bristol, City of",ltla,2021-07-17,25_29,53733.0,10176.0,301.0,32898.0,193.0,10176.0,301.0,61.2,18.9,18.9
E06000023,"Bristol, City of",ltla,2021-07-17,30_34,53347.0,12107.0,535.0,34571.0,134.0,12107.0,535.0,64.8,22.7,22.7
E06000023,"Bristol, City of",ltla,2021-07-17,35_39,46028.0,14271.0,667.0,31133.0,101.0,14271.0,667.0,67.6,31.0,31.0
E06000023,"Bristol, City of",ltla,2021-07-17,40_44,37477.0,20105.0,529.0,27192.0,50.0,20105.0,529.0,72.6,53.6,53.6
E06000023,"Bristol, City of",ltla,2021-07-17,45_49,31558.0,20621.0,288.0,24541.0,24.0,20621.0,288.0,77.8,65.3,65.3
E06000023,"Bristol, City of",ltla,2021-07-17,50_54,29502.0,23190.0,44.0,24518.0,9.0,23190.0,44.0,83.1,78.6,78.6
E06000023,"Bristol, City of",ltla,2021-07-17,55_59,27535.0,22568.0,31.0,23685.0,9.0,22568.0,31.0,86.0,82.0,82.0
E06000023,"Bristol, City of",ltla,2021-07-17,60_64,22133.0,18793.0,13.0,19598.0,7.0,18793.0,13.0,88.5,84.9,84.9
E06000023,"Bristol, City of",ltla,2021-07-17,65_69,17964.0,15952.0,11.0,16321.0,2.0,15952.0,11.0,90.9,88.8,88.8
E06000023,"Bristol, City of",ltla,2021-07-17,70_74,16541.0,15227.0,6.0,15438.0,3.0,15227.0,6.0,93.3,92.1,92.1
E06000023,"Bristol, City of",ltla,2021-07-17,75_79,11597.0,10801.0,1.0,10926.0,1.0,10801.0,1.0,94.2,93.1,93.1
E06000023,"Bristol, City of",ltla,2021-07-17,80_84,8170.0,7682.0,2.0,7769.0,2.0,7682.0,2.0,95.1,94.0,94.0
E06000023,"Bristol, City of",ltla,2021-07-17,85_89,5082.0,4767.0,0.0,4834.0,0.0,4767.0,0.0,95.1,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-17,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-16,12_15,21429.0,11.0,0.0,30.0,1.0,11.0,0.0,0.1,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-16,16_17,10246.0,577.0,2.0,1524.0,23.0,577.0,2.0,14.9,5.6,5.6
E06000023,"Bristol, City of",ltla,2021-07-16,18_24,64118.0,9704.0,66.0,37507.0,255.0,9704.0,66.0,58.5,15.1,15.1
E06000023,"Bristol, City of",ltla,2021-07-16,25_29,53733.0,9875.0,51.0,32705.0,124.0,9875.0,51.0,60.9,18.4,18.4
E06000023,"Bristol, City of",ltla,2021-07-16,30_34,53347.0,11572.0,124.0,34437.0,85.0,11572.0,124.0,64.6,21.7,21.7
E06000023,"Bristol, City of",ltla,2021-07-16,35_39,46028.0,13604.0,264.0,31032.0,50.0,13604.0,264.0,67.4,29.6,29.6
E06000023,"Bristol, City of",ltla,2021-07-16,40_44,37477.0,19576.0,326.0,27142.0,21.0,19576.0,326.0,72.4,52.2,52.2
E06000023,"Bristol, City of",ltla,2021-07-16,45_49,31558.0,20333.0,325.0,24517.0,13.0,20333.0,325.0,77.7,64.4,64.4
E06000023,"Bristol, City of",ltla,2021-07-16,50_54,29502.0,23146.0,22.0,24509.0,11.0,23146.0,22.0,83.1,78.5,78.5
E06000023,"Bristol, City of",ltla,2021-07-16,55_59,27535.0,22537.0,12.0,23676.0,4.0,22537.0,12.0,86.0,81.8,81.8
E06000023,"Bristol, City of",ltla,2021-07-16,60_64,22133.0,18780.0,6.0,19591.0,4.0,18780.0,6.0,88.5,84.9,84.9
E06000023,"Bristol, City of",ltla,2021-07-16,65_69,17964.0,15941.0,3.0,16319.0,0.0,15941.0,3.0,90.8,88.7,88.7
E06000023,"Bristol, City of",ltla,2021-07-16,70_74,16541.0,15221.0,3.0,15435.0,1.0,15221.0,3.0,93.3,92.0,92.0
E06000023,"Bristol, City of",ltla,2021-07-16,75_79,11597.0,10800.0,3.0,10925.0,0.0,10800.0,3.0,94.2,93.1,93.1
E06000023,"Bristol, City of",ltla,2021-07-16,80_84,8170.0,7680.0,0.0,7767.0,0.0,7680.0,0.0,95.1,94.0,94.0
E06000023,"Bristol, City of",ltla,2021-07-16,85_89,5082.0,4767.0,0.0,4834.0,0.0,4767.0,0.0,95.1,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-16,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-15,12_15,21429.0,11.0,0.0,29.0,0.0,11.0,0.0,0.1,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-15,16_17,10246.0,575.0,7.0,1501.0,28.0,575.0,7.0,14.6,5.6,5.6
E06000023,"Bristol, City of",ltla,2021-07-15,18_24,64118.0,9638.0,78.0,37252.0,319.0,9638.0,78.0,58.1,15.0,15.0
E06000023,"Bristol, City of",ltla,2021-07-15,25_29,53733.0,9824.0,48.0,32581.0,148.0,9824.0,48.0,60.6,18.3,18.3
E06000023,"Bristol, City of",ltla,2021-07-15,30_34,53347.0,11448.0,78.0,34352.0,77.0,11448.0,78.0,64.4,21.5,21.5
E06000023,"Bristol, City of",ltla,2021-07-15,35_39,46028.0,13340.0,298.0,30982.0,60.0,13340.0,298.0,67.3,29.0,29.0
E06000023,"Bristol, City of",ltla,2021-07-15,40_44,37477.0,19250.0,292.0,27121.0,25.0,19250.0,292.0,72.4,51.4,51.4
E06000023,"Bristol, City of",ltla,2021-07-15,45_49,31558.0,20008.0,333.0,24504.0,12.0,20008.0,333.0,77.6,63.4,63.4
E06000023,"Bristol, City of",ltla,2021-07-15,50_54,29502.0,23124.0,8.0,24498.0,11.0,23124.0,8.0,83.0,78.4,78.4
E06000023,"Bristol, City of",ltla,2021-07-15,55_59,27535.0,22525.0,4.0,23672.0,3.0,22525.0,4.0,86.0,81.8,81.8
E06000023,"Bristol, City of",ltla,2021-07-15,60_64,22133.0,18774.0,9.0,19587.0,4.0,18774.0,9.0,88.5,84.8,84.8
E06000023,"Bristol, City of",ltla,2021-07-15,65_69,17964.0,15938.0,5.0,16319.0,0.0,15938.0,5.0,90.8,88.7,88.7
E06000023,"Bristol, City of",ltla,2021-07-15,70_74,16541.0,15218.0,1.0,15434.0,1.0,15218.0,1.0,93.3,92.0,92.0
E06000023,"Bristol, City of",ltla,2021-07-15,75_79,11597.0,10797.0,2.0,10925.0,0.0,10797.0,2.0,94.2,93.1,93.1
E06000023,"Bristol, City of",ltla,2021-07-15,80_84,8170.0,7680.0,1.0,7767.0,1.0,7680.0,1.0,95.1,94.0,94.0
E06000023,"Bristol, City of",ltla,2021-07-15,85_89,5082.0,4767.0,2.0,4834.0,0.0,4767.0,2.0,95.1,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-15,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-14,12_15,21429.0,11.0,0.0,29.0,2.0,11.0,0.0,0.1,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-14,16_17,10246.0,568.0,1.0,1473.0,20.0,568.0,1.0,14.4,5.5,5.5
E06000023,"Bristol, City of",ltla,2021-07-14,18_24,64118.0,9560.0,80.0,36933.0,389.0,9560.0,80.0,57.6,14.9,14.9
E06000023,"Bristol, City of",ltla,2021-07-14,25_29,53733.0,9776.0,270.0,32433.0,180.0,9776.0,270.0,60.4,18.2,18.2
E06000023,"Bristol, City of",ltla,2021-07-14,30_34,53347.0,11370.0,290.0,34275.0,140.0,11370.0,290.0,64.2,21.3,21.3
E06000023,"Bristol, City of",ltla,2021-07-14,35_39,46028.0,13042.0,541.0,30922.0,72.0,13042.0,541.0,67.2,28.3,28.3
E06000023,"Bristol, City of",ltla,2021-07-14,40_44,37477.0,18958.0,323.0,27096.0,29.0,18958.0,323.0,72.3,50.6,50.6
E06000023,"Bristol, City of",ltla,2021-07-14,45_49,31558.0,19675.0,348.0,24492.0,14.0,19675.0,348.0,77.6,62.3,62.3
E06000023,"Bristol, City of",ltla,2021-07-14,50_54,29502.0,23116.0,23.0,24487.0,10.0,23116.0,23.0,83.0,78.4,78.4
E06000023,"Bristol, City of",ltla,2021-07-14,55_59,27535.0,22521.0,14.0,23669.0,8.0,22521.0,14.0,86.0,81.8,81.8
E06000023,"Bristol, City of",ltla,2021-07-14,60_64,22133.0,18765.0,8.0,19583.0,4.0,18765.0,8.0,88.5,84.8,84.8
E06000023,"Bristol, City of",ltla,2021-07-14,65_69,17964.0,15933.0,3.0,16319.0,3.0,15933.0,3.0,90.8,88.7,88.7
E06000023,"Bristol, City of",ltla,2021-07-14,70_74,16541.0,15217.0,1.0,15433.0,1.0,15217.0,1.0,93.3,92.0,92.0
E06000023,"Bristol, City of",ltla,2021-07-14,75_79,11597.0,10795.0,2.0,10925.0,0.0,10795.0,2.0,94.2,93.1,93.1
E06000023,"Bristol, City of",ltla,2021-07-14,80_84,8170.0,7679.0,0.0,7766.0,0.0,7679.0,0.0,95.1,94.0,94.0
E06000023,"Bristol, City of",ltla,2021-07-14,85_89,5082.0,4765.0,2.0,4834.0,1.0,4765.0,2.0,95.1,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-14,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-13,12_15,21429.0,11.0,0.0,27.0,0.0,11.0,0.0,0.1,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-13,16_17,10246.0,567.0,1.0,1453.0,23.0,567.0,1.0,14.2,5.5,5.5
E06000023,"Bristol, City of",ltla,2021-07-13,18_24,64118.0,9480.0,42.0,36544.0,340.0,9480.0,42.0,57.0,14.8,14.8
E06000023,"Bristol, City of",ltla,2021-07-13,25_29,53733.0,9506.0,33.0,32253.0,211.0,9506.0,33.0,60.0,17.7,17.7
E06000023,"Bristol, City of",ltla,2021-07-13,30_34,53347.0,11080.0,41.0,34135.0,94.0,11080.0,41.0,64.0,20.8,20.8
E06000023,"Bristol, City of",ltla,2021-07-13,35_39,46028.0,12501.0,160.0,30850.0,62.0,12501.0,160.0,67.0,27.2,27.2
E06000023,"Bristol, City of",ltla,2021-07-13,40_44,37477.0,18635.0,304.0,27067.0,29.0,18635.0,304.0,72.2,49.7,49.7
E06000023,"Bristol, City of",ltla,2021-07-13,45_49,31558.0,19327.0,369.0,24478.0,17.0,19327.0,369.0,77.6,61.2,61.2
E06000023,"Bristol, City of",ltla,2021-07-13,50_54,29502.0,23093.0,21.0,24477.0,5.0,23093.0,21.0,83.0,78.3,78.3
E06000023,"Bristol, City of",ltla,2021-07-13,55_59,27535.0,22507.0,12.0,23661.0,3.0,22507.0,12.0,85.9,81.7,81.7
E06000023,"Bristol, City of",ltla,2021-07-13,60_64,22133.0,18757.0,5.0,19579.0,2.0,18757.0,5.0,88.5,84.7,84.7
E06000023,"Bristol, City of",ltla,2021-07-13,65_69,17964.0,15930.0,6.0,16316.0,2.0,15930.0,6.0,90.8,88.7,88.7
E06000023,"Bristol, City of",ltla,2021-07-13,70_74,16541.0,15216.0,0.0,15432.0,1.0,15216.0,0.0,93.3,92.0,92.0
E06000023,"Bristol, City of",ltla,2021-07-13,75_79,11597.0,10793.0,0.0,10925.0,0.0,10793.0,0.0,94.2,93.1,93.1
E06000023,"Bristol, City of",ltla,2021-07-13,80_84,8170.0,7679.0,1.0,7766.0,0.0,7679.0,1.0,95.1,94.0,94.0
E06000023,"Bristol, City of",ltla,2021-07-13,85_89,5082.0,4763.0,2.0,4833.0,0.0,4763.0,2.0,95.1,93.7,93.7
E06000023,"Bristol, City of",ltla,2021-07-13,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-12,12_15,21429.0,11.0,0.0,27.0,0.0,11.0,0.0,0.1,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-12,16_17,10246.0,566.0,0.0,1430.0,11.0,566.0,0.0,14.0,5.5,5.5
E06000023,"Bristol, City of",ltla,2021-07-12,18_24,64118.0,9438.0,37.0,36204.0,280.0,9438.0,37.0,56.5,14.7,14.7
E06000023,"Bristol, City of",ltla,2021-07-12,25_29,53733.0,9473.0,20.0,32042.0,149.0,9473.0,20.0,59.6,17.6,17.6
E06000023,"Bristol, City of",ltla,2021-07-12,30_34,53347.0,11039.0,26.0,34041.0,67.0,11039.0,26.0,63.8,20.7,20.7
E06000023,"Bristol, City of",ltla,2021-07-12,35_39,46028.0,12341.0,53.0,30788.0,32.0,12341.0,53.0,66.9,26.8,26.8
E06000023,"Bristol, City of",ltla,2021-07-12,40_44,37477.0,18331.0,234.0,27038.0,11.0,18331.0,234.0,72.1,48.9,48.9
E06000023,"Bristol, City of",ltla,2021-07-12,45_49,31558.0,18958.0,148.0,24461.0,8.0,18958.0,148.0,77.5,60.1,60.1
E06000023,"Bristol, City of",ltla,2021-07-12,50_54,29502.0,23072.0,19.0,24472.0,3.0,23072.0,19.0,83.0,78.2,78.2
E06000023,"Bristol, City of",ltla,2021-07-12,55_59,27535.0,22495.0,9.0,23658.0,4.0,22495.0,9.0,85.9,81.7,81.7
E06000023,"Bristol, City of",ltla,2021-07-12,60_64,22133.0,18752.0,4.0,19577.0,0.0,18752.0,4.0,88.5,84.7,84.7
E06000023,"Bristol, City of",ltla,2021-07-12,65_69,17964.0,15924.0,4.0,16314.0,1.0,15924.0,4.0,90.8,88.6,88.6
E06000023,"Bristol, City of",ltla,2021-07-12,70_74,16541.0,15216.0,1.0,15431.0,0.0,15216.0,1.0,93.3,92.0,92.0
E06000023,"Bristol, City of",ltla,2021-07-12,75_79,11597.0,10793.0,1.0,10925.0,0.0,10793.0,1.0,94.2,93.1,93.1
E06000023,"Bristol, City of",ltla,2021-07-12,80_84,8170.0,7678.0,0.0,7766.0,1.0,7678.0,0.0,95.1,94.0,94.0
E06000023,"Bristol, City of",ltla,2021-07-12,85_89,5082.0,4761.0,0.0,4833.0,0.0,4761.0,0.0,95.1,93.7,93.7
E06000023,"Bristol, City of",ltla,2021-07-12,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-11,12_15,21429.0,11.0,0.0,27.0,0.0,11.0,0.0,0.1,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-11,16_17,10246.0,566.0,2.0,1419.0,8.0,566.0,2.0,13.8,5.5,5.5
E06000023,"Bristol, City of",ltla,2021-07-11,18_24,64118.0,9401.0,16.0,35924.0,129.0,9401.0,16.0,56.0,14.7,14.7
E06000023,"Bristol, City of",ltla,2021-07-11,25_29,53733.0,9453.0,32.0,31893.0,76.0,9453.0,32.0,59.4,17.6,17.6
E06000023,"Bristol, City of",ltla,2021-07-11,30_34,53347.0,11013.0,94.0,33974.0,34.0,11013.0,94.0,63.7,20.6,20.6
E06000023,"Bristol, City of",ltla,2021-07-11,35_39,46028.0,12288.0,56.0,30756.0,17.0,12288.0,56.0,66.8,26.7,26.7
E06000023,"Bristol, City of",ltla,2021-07-11,40_44,37477.0,18097.0,29.0,27027.0,4.0,18097.0,29.0,72.1,48.3,48.3
E06000023,"Bristol, City of",ltla,2021-07-11,45_49,31558.0,18810.0,14.0,24453.0,3.0,18810.0,14.0,77.5,59.6,59.6
E06000023,"Bristol, City of",ltla,2021-07-11,50_54,29502.0,23053.0,0.0,24469.0,3.0,23053.0,0.0,82.9,78.1,78.1
E06000023,"Bristol, City of",ltla,2021-07-11,55_59,27535.0,22486.0,0.0,23654.0,3.0,22486.0,0.0,85.9,81.7,81.7
E06000023,"Bristol, City of",ltla,2021-07-11,60_64,22133.0,18748.0,0.0,19577.0,1.0,18748.0,0.0,88.5,84.7,84.7
E06000023,"Bristol, City of",ltla,2021-07-11,65_69,17964.0,15920.0,0.0,16313.0,1.0,15920.0,0.0,90.8,88.6,88.6
E06000023,"Bristol, City of",ltla,2021-07-11,70_74,16541.0,15215.0,0.0,15431.0,0.0,15215.0,0.0,93.3,92.0,92.0
E06000023,"Bristol, City of",ltla,2021-07-11,75_79,11597.0,10792.0,1.0,10925.0,0.0,10792.0,1.0,94.2,93.1,93.1
E06000023,"Bristol, City of",ltla,2021-07-11,80_84,8170.0,7678.0,1.0,7765.0,0.0,7678.0,1.0,95.0,94.0,94.0
E06000023,"Bristol, City of",ltla,2021-07-11,85_89,5082.0,4761.0,0.0,4833.0,0.0,4761.0,0.0,95.1,93.7,93.7
E06000023,"Bristol, City of",ltla,2021-07-11,90+,2911.0,2731.0,0.0,2772.0,0.0,2731.0,0.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-10,12_15,21429.0,11.0,0.0,27.0,2.0,11.0,0.0,0.1,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-10,16_17,10246.0,564.0,9.0,1411.0,47.0,564.0,9.0,13.8,5.5,5.5
E06000023,"Bristol, City of",ltla,2021-07-10,18_24,64118.0,9385.0,86.0,35795.0,585.0,9385.0,86.0,55.8,14.6,14.6
E06000023,"Bristol, City of",ltla,2021-07-10,25_29,53733.0,9421.0,55.0,31817.0,296.0,9421.0,55.0,59.2,17.5,17.5
E06000023,"Bristol, City of",ltla,2021-07-10,30_34,53347.0,10919.0,96.0,33940.0,157.0,10919.0,96.0,63.6,20.5,20.5
E06000023,"Bristol, City of",ltla,2021-07-10,35_39,46028.0,12232.0,651.0,30739.0,107.0,12232.0,651.0,66.8,26.6,26.6
E06000023,"Bristol, City of",ltla,2021-07-10,40_44,37477.0,18068.0,1229.0,27023.0,42.0,18068.0,1229.0,72.1,48.2,48.2
E06000023,"Bristol, City of",ltla,2021-07-10,45_49,31558.0,18796.0,413.0,24450.0,34.0,18796.0,413.0,77.5,59.6,59.6
E06000023,"Bristol, City of",ltla,2021-07-10,50_54,29502.0,23053.0,56.0,24466.0,14.0,23053.0,56.0,82.9,78.1,78.1
E06000023,"Bristol, City of",ltla,2021-07-10,55_59,27535.0,22486.0,20.0,23651.0,10.0,22486.0,20.0,85.9,81.7,81.7
E06000023,"Bristol, City of",ltla,2021-07-10,60_64,22133.0,18748.0,23.0,19576.0,11.0,18748.0,23.0,88.4,84.7,84.7
E06000023,"Bristol, City of",ltla,2021-07-10,65_69,17964.0,15920.0,12.0,16312.0,2.0,15920.0,12.0,90.8,88.6,88.6
E06000023,"Bristol, City of",ltla,2021-07-10,70_74,16541.0,15215.0,6.0,15431.0,1.0,15215.0,6.0,93.3,92.0,92.0
E06000023,"Bristol, City of",ltla,2021-07-10,75_79,11597.0,10791.0,4.0,10925.0,1.0,10791.0,4.0,94.2,93.0,93.0
E06000023,"Bristol, City of",ltla,2021-07-10,80_84,8170.0,7677.0,2.0,7765.0,1.0,7677.0,2.0,95.0,94.0,94.0
E06000023,"Bristol, City of",ltla,2021-07-10,85_89,5082.0,4761.0,0.0,4833.0,0.0,4761.0,0.0,95.1,93.7,93.7
E06000023,"Bristol, City of",ltla,2021-07-10,90+,2911.0,2731.0,1.0,2772.0,0.0,2731.0,1.0,95.2,93.8,93.8
E06000023,"Bristol, City of",ltla,2021-07-09,12_15,21429.0,11.0,0.0,25.0,0.0,11.0,0.0,0.1,0.1,0.1
E06000023,"Bristol, City of",ltla,2021-07-09,16_17,10246.0,555.0,1.0,1364.0,19.0,555.0,1.0,13.3,5.4,5.4
E06000023,"Bristol, City of",ltla,2021-07-09,18_24,64118.0,9299.0,34.0,35210.0,378.0,9299.0,34.0,54.9,14.5,14.5
E06000023,"Bristol, City of",ltla,2021-07-09,25_29,53733.0,9366.0,34.0,31521.0,137.0,9366.0,34.0,58.7,17.4,17.4
E06000023,"Bristol, City of",ltla,2021-07-09,30_34,53347.0,10823.0,47.0,33783.0,95.0,10823.0,47.0,63.3,20.3,20.3
E06000023,"Bristol, City of",ltla,2021-07-09,35_39,46028.0,11581.0,91.0,30632.0,47.0,11581.0,91.0,66.6,25.2,25.2
E06000023,"Bristol, City of",ltla,2021-07-09,40_44,37477.0,16839.0,556.0,26981.0,31.0,16839.0,556.0,72.0,44.9,44.9
E06000023,"Bristol, City of",ltla,2021-07-09,45_49,31558.0,18383.0,189.0,24416.0,18.0,18383.0,189.0,77.4,58.3,58.3
E06000023,"Bristol, City of",ltla,2021-07-09,50_54,29502.0,22997.0,27.0,24452.0,5.0,22997.0,27.0,82.9,78.0,78.0
E06000023,"Bristol, City of",ltla,2021-07-09,55_59,27535.0,22466.0,8.0,23641.0,2.0,22466.0,8.0,85.9,81.6,81.6
E06000023,"Bristol, City of",ltla,2021-07-09,60_64,22133.0,18725.0,4.0,19565.0,6.0,18725.0,4.0,88.4,84.6,84.6
E06000023,"Bristol, City of",ltla,2021-07-09,65_69,17964.0,15908.0,2.0,16310.0,2.0,15908.0,2.0,90.8,88.6,88.6
E06000023,"Bristol, City of",ltla,2021-07-09,70_74,16541.0,15209.0,1.0,15430.0,2.0,15209.0,1.0,93.3,91.9,91.9
